timestamp,actual_price,predicted_price,soc_naive,soc_smart,action_naive,action_smart,cashflow_naive,cashflow_smart,cumrev_naive,cumrev_smart
2025-12-22 21:00:00,27.0875,24.451249999999998,0.0,0.0,discharge,idle,0.0,0.0,80177.83011383993,88659.93080781253
2025-12-22 22:00:00,24.5825,23.58125,0.0,0.0,idle,idle,0.0,0.0,80177.83011383993,88659.93080781253
2025-12-22 23:00:00,22.23,22.35,0.0,0.0,idle,idle,0.0,0.0,80177.83011383993,88659.93080781253
2025-12-23 00:00:00,20.76,21.466250000000002,21.25,0.0,charge,idle,-519.0,0.0,79658.83011383993,88659.93080781253
2025-12-23 01:00:00,19.802500000000002,20.035,42.5,0.0,charge,idle,-495.06250000000006,0.0,79163.76761383993,88659.93080781253
2025-12-23 02:00:00,19.065,18.845,63.75,0.0,charge,idle,-476.62500000000006,0.0,78687.14261383993,88659.93080781253
2025-12-23 03:00:00,18.34,18.481250000000003,85.0,0.0,charge,idle,-458.5,0.0,78228.64261383993,88659.93080781253
2025-12-23 04:00:00,19.235,18.61375,97.75,0.0,charge,idle,-288.525,0.0,77940.11761383993,88659.93080781253
2025-12-23 05:00:00,21.9675,20.208750000000002,99.6625,0.0,charge,idle,-49.426875,0.0,77890.69073883993,88659.93080781253
2025-12-23 06:00:00,24.595,22.48375,99.6625,0.0,idle,idle,0.0,0.0,77890.69073883993,88659.93080781253
2025-12-23 07:00:00,28.825,22.955,99.6625,0.0,idle,idle,0.0,0.0,77890.69073883993,88659.93080781253
2025-12-23 08:00:00,26.005000000000003,25.2575,99.6625,0.0,idle,idle,0.0,0.0,77890.69073883993,88659.93080781253
2025-12-23 09:00:00,25.7925,24.25125,99.6625,0.0,idle,idle,0.0,0.0,77890.69073883993,88659.93080781253
2025-12-23 10:00:00,23.2925,22.87625,99.6625,0.0,idle,idle,0.0,0.0,77890.69073883993,88659.93080781253
2025-12-23 11:00:00,21.7525,22.09875,99.6625,0.0,idle,idle,0.0,0.0,77890.69073883993,88659.93080781253
2025-12-23 12:00:00,22.5925,20.965,99.6625,0.0,idle,idle,0.0,0.0,77890.69073883993,88659.93080781253
2025-12-23 13:00:00,26.96,21.54875,99.6625,0.0,idle,idle,0.0,0.0,77890.69073883993,88659.93080781253
2025-12-23 14:00:00,30.5,23.5675,99.6625,0.0,idle,idle,0.0,0.0,77890.69073883993,88659.93080781253
2025-12-23 15:00:00,31.9025,30.0275,99.6625,0.0,idle,idle,0.0,0.0,77890.69073883993,88659.93080781253
2025-12-23 16:00:00,36.7,31.490000000000002,74.6625,0.0,discharge,idle,779.8750000000001,0.0,78670.56573883993,88659.93080781253
2025-12-23 17:00:00,97.17,34.073750000000004,49.662499999999994,0.0,discharge,idle,2064.8625,0.0,80735.42823883993,88659.93080781253
2025-12-23 18:00:00,85.3075,63.535,24.662499999999994,0.0,discharge,idle,1812.7843750000002,0.0,82548.21261383993,88659.93080781253
2025-12-23 19:00:00,34.735,63.22125,0.0,0.0,discharge,idle,728.1541468749998,0.0,83276.36676071493,88659.93080781253
2025-12-23 20:00:00,29.035,32.04,0.0,0.0,discharge,idle,0.0,0.0,83276.36676071493,88659.93080781253
2025-12-23 21:00:00,26.604999999999997,26.36875,0.0,0.0,discharge,idle,0.0,0.0,83276.36676071493,88659.93080781253
2025-12-23 22:00:00,25.38,24.34,0.0,0.0,idle,idle,0.0,0.0,83276.36676071493,88659.93080781253
2025-12-23 23:00:00,24.4825,22.915,0.0,0.0,idle,idle,0.0,0.0,83276.36676071493,88659.93080781253
2025-12-24 00:00:00,24.4825,22.509999999999998,21.25,0.0,charge,idle,-612.0625,0.0,82664.30426071493,88659.93080781253
2025-12-24 01:00:00,24.0825,22.6,42.5,0.0,charge,idle,-602.0625,0.0,82062.24176071493,88659.93080781253
2025-12-24 02:00:00,23.03,22.6675,63.75,0.0,charge,idle,-575.75,0.0,81486.49176071493,88659.93080781253
2025-12-24 03:00:00,20.6325,22.216250000000002,85.0,0.0,charge,idle,-515.8125,0.0,80970.67926071493,88659.93080781253
2025-12-24 04:00:00,22.3725,20.9975,97.75,0.0,charge,idle,-335.5875,0.0,80635.09176071493,88659.93080781253
2025-12-24 05:00:00,23.85,22.335,99.6625,0.0,charge,idle,-53.6625,0.0,80581.42926071493,88659.93080781253
2025-12-24 06:00:00,23.982499999999998,23.841250000000002,99.6625,21.25,idle,charge,0.0,-599.5625,80581.42926071493,88060.36830781253
2025-12-24 07:00:00,24.1175,23.79,99.6625,21.25,idle,idle,0.0,0.0,80581.42926071493,88060.36830781253
2025-12-24 08:00:00,26.9175,23.275,99.6625,21.25,idle,idle,0.0,0.0,80581.42926071493,88060.36830781253
2025-12-24 09:00:00,29.2675,25.752499999999998,99.6625,0.0,idle,discharge,0.0,528.6442187499999,80581.42926071493,88589.01252656254
2025-12-24 10:00:00,17.345,27.87625,99.6625,21.25,idle,charge,0.0,-433.625,80581.42926071493,88155.38752656254
2025-12-24 11:00:00,15.9025,19.21,99.6625,21.25,idle,idle,0.0,0.0,80581.42926071493,88155.38752656254
2025-12-24 12:00:00,11.495,17.2475,99.6625,42.5,idle,charge,0.0,-287.375,80581.42926071493,87868.01252656254
2025-12-24 13:00:00,12.6775,13.49,99.6625,42.5,idle,idle,0.0,0.0,80581.42926071493,87868.01252656254
2025-12-24 14:00:00,14.395,13.97,99.6625,42.5,idle,idle,0.0,0.0,80581.42926071493,87868.01252656254
2025-12-24 15:00:00,20.575,15.507499999999999,99.6625,42.5,idle,idle,0.0,0.0,80581.42926071493,87868.01252656254
2025-12-24 16:00:00,36.769999999999996,21.44875,74.6625,17.5,discharge,discharge,781.3625,781.3625,81362.79176071493,88649.37502656254
2025-12-24 17:00:00,43.9925,35.051249999999996,49.662499999999994,0.0,discharge,discharge,934.840625,654.3884375,82297.63238571493,89303.76346406255
2025-12-24 18:00:00,34.8225,41.129999999999995,24.662499999999994,0.0,discharge,idle,739.978125,0.0,83037.61051071492,89303.76346406255
2025-12-24 19:00:00,23.93,32.510000000000005,0.0,0.0,discharge,idle,501.64758124999986,0.0,83539.25809196492,89303.76346406255
2025-12-24 20:00:00,22.2125,24.06625,0.0,0.0,discharge,idle,0.0,0.0,83539.25809196492,89303.76346406255
2025-12-24 21:00:00,20.8375,21.92875,0.0,0.0,discharge,idle,0.0,0.0,83539.25809196492,89303.76346406255
2025-12-24 22:00:00,20.0375,20.302500000000002,0.0,0.0,idle,idle,0.0,0.0,83539.25809196492,89303.76346406255
2025-12-24 23:00:00,18.81,20.045,0.0,0.0,idle,idle,0.0,0.0,83539.25809196492,89303.76346406255
2025-12-25 00:00:00,17.7125,18.56125,21.25,0.0,charge,idle,-442.81249999999994,0.0,83096.44559196492,89303.76346406255
2025-12-25 01:00:00,19.4025,17.35125,42.5,0.0,charge,idle,-485.0625,0.0,82611.38309196492,89303.76346406255
2025-12-25 02:00:00,18.2575,18.8925,63.75,0.0,charge,idle,-456.4375,0.0,82154.94559196492,89303.76346406255
2025-12-25 03:00:00,16.2925,17.814999999999998,85.0,0.0,charge,idle,-407.3125,0.0,81747.63309196492,89303.76346406255
2025-12-25 04:00:00,15.184999999999999,17.87875,97.75,0.0,charge,idle,-227.77499999999998,0.0,81519.85809196492,89303.76346406255
2025-12-25 05:00:00,16.645,17.2775,99.6625,0.0,charge,idle,-37.45125,0.0,81482.40684196493,89303.76346406255
2025-12-25 06:00:00,16.845,18.07,99.6625,0.0,idle,idle,0.0,0.0,81482.40684196493,89303.76346406255
2025-12-25 07:00:00,18.3625,17.39625,99.6625,0.0,idle,idle,0.0,0.0,81482.40684196493,89303.76346406255
2025-12-25 08:00:00,17.7775,17.725,99.6625,0.0,idle,idle,0.0,0.0,81482.40684196493,89303.76346406255
2025-12-25 09:00:00,18.445,16.958750000000002,99.6625,0.0,idle,idle,0.0,0.0,81482.40684196493,89303.76346406255
2025-12-25 10:00:00,15.755,17.195,99.6625,0.0,idle,idle,0.0,0.0,81482.40684196493,89303.76346406255
2025-12-25 11:00:00,14.67,15.2925,99.6625,0.0,idle,idle,0.0,0.0,81482.40684196493,89303.76346406255
2025-12-25 12:00:00,15.315,14.50375,99.6625,0.0,idle,idle,0.0,0.0,81482.40684196493,89303.76346406255
2025-12-25 13:00:00,19.935,15.135,99.6625,0.0,idle,idle,0.0,0.0,81482.40684196493,89303.76346406255
2025-12-25 14:00:00,16.82,18.478749999999998,99.6625,0.0,idle,idle,0.0,0.0,81482.40684196493,89303.76346406255
2025-12-25 15:00:00,15.3125,17.450000000000003,99.6625,0.0,idle,idle,0.0,0.0,81482.40684196493,89303.76346406255
2025-12-25 16:00:00,21.54,19.5275,74.6625,0.0,discharge,idle,457.72499999999997,0.0,81940.13184196493,89303.76346406255
2025-12-25 17:00:00,21.63,25.30875,49.662499999999994,0.0,discharge,idle,459.6375,0.0,82399.76934196493,89303.76346406255
2025-12-25 18:00:00,18.0,25.3125,24.662499999999994,0.0,discharge,idle,382.5,0.0,82782.26934196493,89303.76346406255
2025-12-25 19:00:00,17.86,19.543749999999996,0.0,0.0,discharge,idle,374.4014124999999,0.0,83156.67075446493,89303.76346406255
2025-12-25 20:00:00,16.9875,17.87375,0.0,0.0,discharge,idle,0.0,0.0,83156.67075446493,89303.76346406255
2025-12-25 21:00:00,15.82,16.7275,0.0,0.0,discharge,idle,0.0,0.0,83156.67075446493,89303.76346406255
2025-12-25 22:00:00,14.8025,15.915000000000001,0.0,0.0,idle,idle,0.0,0.0,83156.67075446493,89303.76346406255
2025-12-25 23:00:00,12.9475,14.79625,0.0,0.0,idle,idle,0.0,0.0,83156.67075446493,89303.76346406255
2025-12-26 00:00:00,12.379999999999999,12.925,21.25,0.0,charge,idle,-309.5,0.0,82847.17075446493,89303.76346406255
2025-12-26 01:00:00,11.935,12.4725,42.5,0.0,charge,idle,-298.375,0.0,82548.79575446493,89303.76346406255
2025-12-26 02:00:00,11.28,12.05,63.75,0.0,charge,idle,-282.0,0.0,82266.79575446493,89303.76346406255
2025-12-26 03:00:00,11.620000000000001,12.32125,85.0,0.0,charge,idle,-290.5,0.0,81976.29575446493,89303.76346406255
2025-12-26 04:00:00,11.8575,13.193750000000001,97.75,0.0,charge,idle,-177.8625,0.0,81798.43325446492,89303.76346406255
2025-12-26 05:00:00,14.41,13.973749999999999,99.6625,0.0,charge,idle,-32.4225,0.0,81766.01075446492,89303.76346406255
2025-12-26 06:00:00,15.7625,15.815000000000001,99.6625,0.0,idle,idle,0.0,0.0,81766.01075446492,89303.76346406255
2025-12-26 07:00:00,16.552500000000002,16.23125,99.6625,0.0,idle,idle,0.0,0.0,81766.01075446492,89303.76346406255
2025-12-26 08:00:00,11.5375,15.35625,99.6625,0.0,idle,idle,0.0,0.0,81766.01075446492,89303.76346406255
2025-12-26 09:00:00,11.1125,11.81625,99.6625,0.0,idle,idle,0.0,0.0,81766.01075446492,89303.76346406255
2025-12-26 10:00:00,14.91,10.55,99.6625,0.0,idle,idle,0.0,0.0,81766.01075446492,89303.76346406255
2025-12-26 11:00:00,13.675,14.395,99.6625,0.0,idle,idle,0.0,0.0,81766.01075446492,89303.76346406255
2025-12-26 12:00:00,14.875,13.405000000000001,99.6625,0.0,idle,idle,0.0,0.0,81766.01075446492,89303.76346406255
2025-12-26 13:00:00,15.6525,15.17,99.6625,0.0,idle,idle,0.0,0.0,81766.01075446492,89303.76346406255
2025-12-26 14:00:00,14.6475,16.1975,99.6625,0.0,idle,idle,0.0,0.0,81766.01075446492,89303.76346406255
2025-12-26 15:00:00,14.585,14.9025,99.6625,0.0,idle,idle,0.0,0.0,81766.01075446492,89303.76346406255
2025-12-26 16:00:00,28.23,17.810000000000002,74.6625,0.0,discharge,idle,599.8875,0.0,82365.89825446492,89303.76346406255
2025-12-26 17:00:00,32.32,28.19625,49.662499999999994,0.0,discharge,idle,686.8,0.0,83052.69825446492,89303.76346406255
2025-12-26 18:00:00,26.7625,30.02375,24.662499999999994,0.0,discharge,idle,568.703125,0.0,83621.40137946492,89303.76346406255
2025-12-26 19:00:00,23.52,25.1075,0.0,0.0,discharge,idle,493.05269999999985,0.0,84114.45407946492,89303.76346406255
2025-12-26 20:00:00,22.02,22.23,0.0,0.0,discharge,idle,0.0,0.0,84114.45407946492,89303.76346406255
2025-12-26 21:00:00,20.45,20.669999999999998,0.0,0.0,discharge,idle,0.0,0.0,84114.45407946492,89303.76346406255
2025-12-26 22:00:00,19.3125,18.8975,0.0,0.0,idle,idle,0.0,0.0,84114.45407946492,89303.76346406255
2025-12-26 23:00:00,17.99,18.513749999999998,0.0,0.0,idle,idle,0.0,0.0,84114.45407946492,89303.76346406255
2025-12-27 00:00:00,14.71,16.990000000000002,21.25,0.0,charge,idle,-367.75,0.0,83746.70407946492,89303.76346406255
2025-12-27 01:00:00,15.5725,13.99625,42.5,0.0,charge,idle,-389.3125,0.0,83357.39157946492,89303.76346406255
2025-12-27 02:00:00,14.2775,14.651250000000001,63.75,0.0,charge,idle,-356.9375,0.0,83000.45407946492,89303.76346406255
2025-12-27 03:00:00,12.0375,14.254999999999999,85.0,0.0,charge,idle,-300.9375,0.0,82699.51657946492,89303.76346406255
2025-12-27 04:00:00,10.565,13.075,97.75,0.0,charge,idle,-158.475,0.0,82541.04157946492,89303.76346406255
2025-12-27 05:00:00,11.06,12.4875,99.6625,0.0,charge,idle,-24.885,0.0,82516.15657946492,89303.76346406255
2025-12-27 06:00:00,12.4625,12.82625,99.6625,0.0,idle,idle,0.0,0.0,82516.15657946492,89303.76346406255
2025-12-27 07:00:00,13.345,13.12,99.6625,0.0,idle,idle,0.0,0.0,82516.15657946492,89303.76346406255
2025-12-27 08:00:00,12.807500000000001,12.87625,99.6625,0.0,idle,idle,0.0,0.0,82516.15657946492,89303.76346406255
2025-12-27 09:00:00,9.9525,12.84,99.6625,0.0,idle,idle,0.0,0.0,82516.15657946492,89303.76346406255
2025-12-27 10:00:00,6.5575,10.33,99.6625,0.0,idle,idle,0.0,0.0,82516.15657946492,89303.76346406255
2025-12-27 11:00:00,1.3325,7.8125,99.6625,21.25,idle,charge,0.0,-33.3125,82516.15657946492,89270.45096406255
2025-12-27 12:00:00,0.0225,4.5649999999999995,99.6625,42.5,idle,charge,0.0,-0.5625,82516.15657946492,89269.88846406255
2025-12-27 13:00:00,-0.345,3.9187499999999997,99.6625,63.75,idle,charge,0.0,8.625,82516.15657946492,89278.51346406255
2025-12-27 14:00:00,-0.3575,2.8225000000000002,99.6625,85.0,idle,charge,0.0,8.9375,82516.15657946492,89287.45096406255
2025-12-27 15:00:00,0.615,2.83875,99.6625,97.75,idle,charge,0.0,-9.225,82516.15657946492,89278.22596406254
2025-12-27 16:00:00,17.1875,7.955,74.6625,97.75,discharge,idle,365.234375,0.0,82881.39095446492,89278.22596406254
2025-12-27 17:00:00,21.3275,19.115000000000002,49.662499999999994,72.75,discharge,discharge,453.209375,453.209375,83334.60032946493,89731.43533906255
2025-12-27 18:00:00,19.7225,21.441249999999997,24.662499999999994,47.75,discharge,discharge,419.103125,419.103125,83753.70345446492,90150.53846406254
2025-12-27 19:00:00,19.105,19.86375,0.0,22.75,discharge,discharge,400.5005031249999,405.98125,84154.20395758993,90556.51971406254
2025-12-27 20:00:00,19.240000000000002,18.237499999999997,0.0,0.0,discharge,discharge,0.0,372.0535,84154.20395758993,90928.57321406253
2025-12-27 21:00:00,19.785,18.1625,0.0,0.0,discharge,idle,0.0,0.0,84154.20395758993,90928.57321406253
2025-12-27 22:00:00,17.6025,18.68,0.0,0.0,idle,idle,0.0,0.0,84154.20395758993,90928.57321406253
2025-12-27 23:00:00,13.27,16.435000000000002,0.0,0.0,idle,idle,0.0,0.0,84154.20395758993,90928.57321406253
2025-12-28 00:00:00,11.455,12.541250000000002,21.25,0.0,charge,idle,-286.375,0.0,83867.82895758993,90928.57321406253
2025-12-28 01:00:00,10.9475,10.947500000000002,42.5,0.0,charge,idle,-273.6875,0.0,83594.14145758993,90928.57321406253
2025-12-28 02:00:00,11.455,9.94375,63.75,0.0,charge,idle,-286.375,0.0,83307.76645758993,90928.57321406253
2025-12-28 03:00:00,13.0075,10.93375,85.0,0.0,charge,idle,-325.1875,0.0,82982.57895758993,90928.57321406253
2025-12-28 04:00:00,13.94,12.0475,97.75,0.0,charge,idle,-209.1,0.0,82773.47895758992,90928.57321406253
2025-12-28 05:00:00,14.55,13.8875,99.6625,0.0,charge,idle,-32.737500000000004,0.0,82740.74145758992,90928.57321406253
2025-12-28 06:00:00,15.887500000000001,15.78875,99.6625,0.0,idle,idle,0.0,0.0,82740.74145758992,90928.57321406253
2025-12-28 07:00:00,17.28,15.8725,99.6625,0.0,idle,idle,0.0,0.0,82740.74145758992,90928.57321406253
2025-12-28 08:00:00,15.4875,15.225,99.6625,0.0,idle,idle,0.0,0.0,82740.74145758992,90928.57321406253
2025-12-28 09:00:00,9.36,13.9325,99.6625,21.25,idle,charge,0.0,-234.0,82740.74145758992,90694.57321406253
2025-12-28 10:00:00,8.5375,9.09625,99.6625,21.25,idle,idle,0.0,0.0,82740.74145758992,90694.57321406253
2025-12-28 11:00:00,4.955,6.7875,99.6625,42.5,idle,charge,0.0,-123.875,82740.74145758992,90570.69821406253
2025-12-28 12:00:00,5.5075,6.4375,99.6625,42.5,idle,idle,0.0,0.0,82740.74145758992,90570.69821406253
2025-12-28 13:00:00,11.5575,6.518750000000001,99.6625,42.5,idle,idle,0.0,0.0,82740.74145758992,90570.69821406253
2025-12-28 14:00:00,10.2725,11.205,99.6625,42.5,idle,idle,0.0,0.0,82740.74145758992,90570.69821406253
2025-12-28 15:00:00,11.91,10.975,99.6625,42.5,idle,idle,0.0,0.0,82740.74145758992,90570.69821406253
2025-12-28 16:00:00,21.2,15.96125,74.6625,17.5,discharge,discharge,450.5,450.5,83191.24145758992,91021.19821406253
2025-12-28 17:00:00,22.134999999999998,22.1575,49.662499999999994,0.0,discharge,discharge,470.36875,329.25812499999995,83661.61020758991,91350.45633906253
2025-12-28 18:00:00,23.134999999999998,22.924999999999997,24.662499999999994,0.0,discharge,idle,491.61875,0.0,84153.2289575899,91350.45633906253
2025-12-28 19:00:00,22.22,22.08625,0.0,0.0,discharge,idle,465.8006374999999,0.0,84619.0295950899,91350.45633906253
2025-12-28 20:00:00,20.4775,21.1,0.0,0.0,discharge,idle,0.0,0.0,84619.0295950899,91350.45633906253
2025-12-28 21:00:00,21.5475,19.58375,0.0,0.0,discharge,idle,0.0,0.0,84619.0295950899,91350.45633906253
2025-12-28 22:00:00,20.2825,20.10875,0.0,0.0,idle,idle,0.0,0.0,84619.0295950899,91350.45633906253
2025-12-28 23:00:00,17.517500000000002,19.19125,0.0,0.0,idle,idle,0.0,0.0,84619.0295950899,91350.45633906253
2025-12-29 00:00:00,14.9775,16.42625,21.25,0.0,charge,idle,-374.4375,0.0,84244.5920950899,91350.45633906253
2025-12-29 01:00:00,15.379999999999999,14.25875,42.5,0.0,charge,idle,-384.5,0.0,83860.0920950899,91350.45633906253
2025-12-29 02:00:00,20.0275,14.375,63.75,0.0,charge,idle,-500.6875,0.0,83359.4045950899,91350.45633906253
2025-12-29 03:00:00,22.7925,19.229999999999997,85.0,0.0,charge,idle,-569.8125,0.0,82789.5920950899,91350.45633906253
2025-12-29 04:00:00,25.6425,21.775,97.75,0.0,charge,idle,-384.6375,0.0,82404.9545950899,91350.45633906253
2025-12-29 05:00:00,28.255,24.166249999999998,99.6625,0.0,charge,idle,-63.57375,0.0,82341.38084508991,91350.45633906253
2025-12-29 06:00:00,33.2825,26.854999999999997,99.6625,0.0,idle,idle,0.0,0.0,82341.38084508991,91350.45633906253
2025-12-29 07:00:00,36.59,29.32,99.6625,0.0,idle,idle,0.0,0.0,82341.38084508991,91350.45633906253
2025-12-29 08:00:00,41.2625,30.166249999999998,99.6625,0.0,idle,idle,0.0,0.0,82341.38084508991,91350.45633906253
2025-12-29 09:00:00,24.215,31.93,99.6625,0.0,idle,idle,0.0,0.0,82341.38084508991,91350.45633906253
2025-12-29 10:00:00,19.0675,22.765,99.6625,0.0,idle,idle,0.0,0.0,82341.38084508991,91350.45633906253
2025-12-29 11:00:00,21.7,19.30625,99.6625,0.0,idle,idle,0.0,0.0,82341.38084508991,91350.45633906253
2025-12-29 12:00:00,26.7125,20.65,99.6625,0.0,idle,idle,0.0,0.0,82341.38084508991,91350.45633906253
2025-12-29 13:00:00,26.115,23.50125,99.6625,0.0,idle,idle,0.0,0.0,82341.38084508991,91350.45633906253
2025-12-29 14:00:00,27.4325,23.99125,99.6625,0.0,idle,idle,0.0,0.0,82341.38084508991,91350.45633906253
2025-12-29 15:00:00,33.792500000000004,25.947499999999998,99.6625,0.0,idle,idle,0.0,0.0,82341.38084508991,91350.45633906253
2025-12-29 16:00:00,62.957499999999996,31.747500000000002,74.6625,0.0,discharge,idle,1337.846875,0.0,83679.22772008991,91350.45633906253
2025-12-29 17:00:00,96.8225,46.43125,49.662499999999994,0.0,discharge,idle,2057.478125,0.0,85736.7058450899,91350.45633906253
2025-12-29 18:00:00,96.895,65.90875,24.662499999999994,0.0,discharge,idle,2059.0187499999997,0.0,87795.72459508991,91350.45633906253
2025-12-29 19:00:00,76.3925,66.17750000000001,0.0,0.0,discharge,idle,1601.4255265624995,0.0,89397.1501216524,91350.45633906253
2025-12-29 20:00:00,64.37,58.258750000000006,0.0,0.0,discharge,idle,0.0,0.0,89397.1501216524,91350.45633906253
2025-12-29 21:00:00,57.66,42.676249999999996,0.0,0.0,discharge,idle,0.0,0.0,89397.1501216524,91350.45633906253
2025-12-29 22:00:00,58.455,39.05875,0.0,0.0,idle,idle,0.0,0.0,89397.1501216524,91350.45633906253
2025-12-29 23:00:00,52.22,38.735,0.0,0.0,idle,idle,0.0,0.0,89397.1501216524,91350.45633906253
2025-12-30 00:00:00,46.957499999999996,34.0275,21.25,0.0,charge,idle,-1173.9375,0.0,88223.2126216524,91350.45633906253
2025-12-30 01:00:00,43.6125,32.730000000000004,42.5,0.0,charge,idle,-1090.3125,0.0,87132.9001216524,91350.45633906253
2025-12-30 02:00:00,36.2225,33.79,63.75,0.0,charge,idle,-905.5624999999999,0.0,86227.3376216524,91350.45633906253
2025-12-30 03:00:00,32.4325,32.958749999999995,85.0,0.0,charge,idle,-810.8124999999999,0.0,85416.5251216524,91350.45633906253
2025-12-30 04:00:00,42.957499999999996,31.14,97.75,0.0,charge,idle,-644.3625,0.0,84772.1626216524,91350.45633906253
2025-12-30 05:00:00,47.4875,39.478750000000005,99.6625,0.0,charge,idle,-106.846875,0.0,84665.3157466524,91350.45633906253
2025-12-30 06:00:00,47.225,43.94499999999999,99.6625,0.0,idle,idle,0.0,0.0,84665.3157466524,91350.45633906253
2025-12-30 07:00:00,39.58,43.2825,99.6625,0.0,idle,idle,0.0,0.0,84665.3157466524,91350.45633906253
2025-12-30 08:00:00,25.465,34.926249999999996,99.6625,21.25,idle,charge,0.0,-636.625,84665.3157466524,90713.83133906253
2025-12-30 09:00:00,16.515,23.9125,99.6625,42.5,idle,charge,0.0,-412.875,84665.3157466524,90300.95633906253
2025-12-30 10:00:00,19.625,18.42875,99.6625,42.5,idle,idle,0.0,0.0,84665.3157466524,90300.95633906253
2025-12-30 11:00:00,16.9725,19.621249999999996,99.6625,42.5,idle,idle,0.0,0.0,84665.3157466524,90300.95633906253
2025-12-30 12:00:00,16.41,18.36,99.6625,42.5,idle,idle,0.0,0.0,84665.3157466524,90300.95633906253
2025-12-30 13:00:00,15.645,17.0425,99.6625,42.5,idle,idle,0.0,0.0,84665.3157466524,90300.95633906253
2025-12-30 14:00:00,16.125,17.183749999999996,99.6625,42.5,idle,idle,0.0,0.0,84665.3157466524,90300.95633906253
2025-12-30 15:00:00,13.5,18.845,99.6625,63.75,idle,charge,0.0,-337.5,84665.3157466524,89963.45633906253
2025-12-30 16:00:00,29.975,21.205,74.6625,63.75,discharge,idle,636.96875,0.0,85302.2844966524,89963.45633906253
2025-12-30 17:00:00,40.9025,33.103750000000005,49.662499999999994,63.75,discharge,idle,869.178125,0.0,86171.4626216524,89963.45633906253
2025-12-30 18:00:00,36.9925,45.87125,24.662499999999994,63.75,discharge,idle,786.090625,0.0,86957.5532466524,89963.45633906253
2025-12-30 19:00:00,34.58,43.114999999999995,0.0,63.75,discharge,idle,724.9048624999998,0.0,87682.4581091524,89963.45633906253
2025-12-30 20:00:00,34.985,34.068749999999994,0.0,63.75,discharge,idle,0.0,0.0,87682.4581091524,89963.45633906253
2025-12-30 21:00:00,39.355,31.683749999999996,0.0,63.75,discharge,idle,0.0,0.0,87682.4581091524,89963.45633906253
2025-12-30 22:00:00,31.4425,32.96375,0.0,63.75,idle,idle,0.0,0.0,87682.4581091524,89963.45633906253
2025-12-30 23:00:00,26.0225,28.74875,0.0,63.75,idle,idle,0.0,0.0,87682.4581091524,89963.45633906253
2025-12-31 00:00:00,29.31,24.645,21.25,63.75,charge,idle,-732.75,0.0,86949.7081091524,89963.45633906253
2025-12-31 01:00:00,27.1775,27.619999999999997,42.5,63.75,charge,idle,-679.4375,0.0,86270.2706091524,89963.45633906253
2025-12-31 02:00:00,29.105,26.415,63.75,63.75,charge,idle,-727.625,0.0,85542.6456091524,89963.45633906253
2025-12-31 03:00:00,33.947500000000005,27.665,85.0,63.75,charge,idle,-848.6875000000001,0.0,84693.9581091524,89963.45633906253
2025-12-31 04:00:00,36.644999999999996,31.970000000000002,97.75,38.75,charge,discharge,-549.675,778.70625,84144.2831091524,90742.16258906253
2025-12-31 05:00:00,43.31,35.93875,99.6625,13.75,charge,discharge,-97.4475,920.3375000000001,84046.8356091524,91662.50008906252
2025-12-31 06:00:00,36.207499999999996,41.955,99.6625,0.0,idle,discharge,0.0,423.17515624999993,84046.8356091524,92085.67524531252
2025-12-31 07:00:00,37.8825,35.04625,99.6625,0.0,idle,idle,0.0,0.0,84046.8356091524,92085.67524531252
2025-12-31 08:00:00,28.5825,32.62,99.6625,0.0,idle,idle,0.0,0.0,84046.8356091524,92085.67524531252
2025-12-31 09:00:00,28.915,24.927500000000002,99.6625,0.0,idle,idle,0.0,0.0,84046.8356091524,92085.67524531252
2025-12-31 10:00:00,49.7125,26.255,99.6625,0.0,idle,idle,0.0,0.0,84046.8356091524,92085.67524531252
2025-12-31 11:00:00,42.2,32.88375,99.6625,0.0,idle,idle,0.0,0.0,84046.8356091524,92085.67524531252
2025-12-31 12:00:00,32.795,32.56875,99.6625,0.0,idle,idle,0.0,0.0,84046.8356091524,92085.67524531252
2025-12-31 13:00:00,22.335,28.341250000000002,99.6625,21.25,idle,charge,0.0,-558.375,84046.8356091524,91527.30024531252
2025-12-31 14:00:00,20.545,22.43,99.6625,42.5,idle,charge,0.0,-513.625,84046.8356091524,91013.67524531252
2025-12-31 15:00:00,20.0325,21.283749999999998,99.6625,63.75,idle,charge,0.0,-500.8125,84046.8356091524,90512.86274531252
2025-12-31 16:00:00,30.8925,23.89875,74.6625,63.75,discharge,idle,656.4656249999999,0.0,84703.3012341524,90512.86274531252
2025-12-31 17:00:00,47.625,36.6225,49.662499999999994,38.75,discharge,discharge,1012.03125,1012.03125,85715.3324841524,91524.89399531252
2025-12-31 18:00:00,48.792500000000004,42.065,24.662499999999994,13.75,discharge,discharge,1036.840625,1036.840625,86752.1731091524,92561.73462031252
2025-12-31 19:00:00,55.84,42.3825,0.0,0.0,discharge,discharge,1170.5808999999997,652.63,87922.7540091524,93214.36462031252
2025-12-31 20:00:00,31.055,44.97,0.0,0.0,discharge,idle,0.0,0.0,87922.7540091524,93214.36462031252
2025-12-31 21:00:00,24.1925,29.3725,0.0,21.25,discharge,charge,0.0,-604.8125,87922.7540091524,92609.55212031252
2025-12-31 22:00:00,20.2725,24.305,0.0,42.5,idle,charge,0.0,-506.8125,87922.7540091524,92102.73962031252
